data,Name,Game,X,Y,V5,V6,V7,V8,V9,First_Position,Second_Position,Third_Position,Fourth_Position,Fifth_Position
349,Federico FERNANDEZ,14.09.13 Chelsea v Swansea City,-19.07206015,-13.95255822,96.52490785,50.79734499,25.97910972,15.53689076,12.00429512,Central Right Defender,Central Defender,Holding Midfielder,Right Centre Midfielder,Advanced Right Back
350,Mohamed SALAH,14.09.13 Chelsea v Swansea City,19.09295322,0.976403509,73.83880513,67.74278059,65.6688798,13.94988824,13.00033719,Left Centre Forward,Supporting Attacker,Right Centre Forward,Right Centre Midfielder,Left Centre Midfielder
351,James MCARTHUR,14.09.13 Crystal Palace v Burnley,-0.189601019,-2.812455206,87.2720097,57.42051562,42.16131797,40.24219574,6.848009189,Holding Midfielder,Right Centre Midfielder,Left Centre Midfielder,Supporting Attacker,Central Defender
352,Wilfred ZAHA,14.09.13 Crystal Palace v Burnley,17.13600343,-2.942086639,73.88746688,72.33345271,49.12515326,24.57790557,1.74523332,Right Centre Forward,Supporting Attacker,Left Centre Forward,Right Centre Midfielder,Left Centre Midfielder
353,Adam LALLANA,14.09.13 Liverpool v Aston Villa,10.88854995,-0.708488917,89.76199659,13.42240621,11.90398238,9.853291669,1.035866802,Supporting Attacker,Right Centre Forward,Right Centre Midfielder,Left Centre Forward,Left Centre Midfielder
354,Fabio BORINI,14.09.13 Liverpool v Aston Villa,16.61317469,-0.565844384,77.19022634,62.29902217,57.75621504,17.44043424,8.443247319,Supporting Attacker,Right Centre Forward,Left Centre Forward,Right Centre Midfielder,Left Centre Midfielder
355,Toby ALDERWEIRELD,14.09.13 Southampton v Newcastle United,-14.09956303,3.383422481,71.31159501,49.83999204,45.79205452,25.74960248,22.66913517,Central Defender,Central Left Defender,Holding Midfielder,Left Centre Midfielder,Central Right Defender
356,Cheik TIOTE,14.09.13 Southampton v Newcastle United,-5.845136066,-0.478575219,81.00402056,31.60504037,24.18086489,21.48289037,1.173960923,Holding Midfielder,Left Centre Midfielder,Central Defender,Right Centre Midfielder,Supporting Attacker
357,Florin GARDOS,14.09.13 Southampton v Newcastle United,-16.93649098,7.635839112,75.21255342,69.27333359,36.72149782,29.15057317,19.27471125,Central Left Defender,Central Defender,Holding Midfielder,Left Centre Midfielder,Central Right Defender
358,Sammy AMEOBI,14.09.13 Southampton v Newcastle United,9.466801578,16.04231593,52.50175679,47.58488128,37.68794511,30.49405287,20.61863507,Left Centre Midfielder,Left Wing,Advanced Left Back,Left Centre Forward,Supporting Attacker
359,Ben HAMER,14.09.13 Stoke City v Leicester City,-40.34503513,-1.762576112,54.63794277,44.24487754,40.89702532,16.99301836,3.884725198,Central Defender,Central Right Defender,Central Left Defender,Holding Midfielder,Left Centre Midfielder
360,Esteban CAMBIASSO,14.09.13 Stoke City v Leicester City,-0.540945842,5.249918653,76.3277004,65.37195652,30.11692083,17.49155148,0.775094134,Left Centre Midfielder,Holding Midfielder,Supporting Attacker,Right Centre Midfielder,Central Defender
361,Oussama ASSAIDI,14.09.13 Stoke City v Leicester City,18.71769761,22.9877443,98.21428602,43.15841809,41.15826722,26.26552224,16.7159171,Left Wing,Left Centre Forward,Advanced Left Back,Left Centre Midfielder,Supporting Attacker
362,Vlad CHIRICHES,14.09.13 Sunderland v Tottenham Hotspur,-9.408769679,-9.553345097,55.45635458,51.51884592,37.11646958,36.59977103,6.179729094,Central Right Defender,Holding Midfielder,Right Centre Midfielder,Central Defender,Advanced Right Back
363,Ricardo ALVAREZ,14.09.13 Sunderland v Tottenham Hotspur,15.21176138,-9.430668097,65.39776462,51.74541022,44.02467482,26.77054814,13.67690641,Right Centre Forward,Supporting Attacker,Right Centre Midfielder,Right Wing,Left Centre Forward
364,Benjamin STAMBOULI,14.09.13 Sunderland v Tottenham Hotspur,-1.399711174,-2.367765152,92.90308252,50.77390949,40.71247157,32.49182573,9.528986174,Holding Midfielder,Right Centre Midfielder,Left Centre Midfielder,Supporting Attacker,Central Defender
365,Georgios SAMARAS,14.09.13 West Bromwich Albion v Everton,14.07136583,17.12893822,70.93043648,48.58410365,41.05892273,36.12345953,27.14855654,Left Wing,Left Centre Forward,Left Centre Midfielder,Advanced Left Back,Supporting Attacker
366,Sebastian BLANCO,14.09.13 West Bromwich Albion v Everton,10.56542373,18.35921418,62.54992093,48.85372179,47.39033608,34.23874126,19.9988782,Left Wing,Advanced Left Back,Left Centre Midfielder,Left Centre Forward,Supporting Attacker
367,RAFAEL,14.09.14 Manchester United v Queens Park Rangers,0.537405941,-24.3162988,89.26128211,46.15449521,32.1836425,19.77625323,12.89749912,Advanced Right Back,Right Centre Midfielder,Right Wing,Central Right Defender,Holding Midfielder
368,SANDRO,14.09.14 Manchester United v Queens Park Rangers,-3.354797932,-1.291589676,95.55886538,39.3950674,38.07200517,19.96767881,15.94490157,Holding Midfielder,Left Centre Midfielder,Right Centre Midfielder,Supporting Attacker,Central Defender
369,Daley BLIND,14.09.14 Manchester United v Queens Park Rangers,-1.36051785,8.76433262,82.78390194,49.18035689,18.29807018,10.68517978,8.797439997,Left Centre Midfielder,Holding Midfielder,Supporting Attacker,Central Left Defender,Advanced Left Back
370,Marcos ALBERTO ROJO,14.09.14 Manchester United v Queens Park Rangers,-11.17023205,16.32910828,73.24080528,47.87600937,41.75131381,35.63824486,31.53263894,Central Left Defender,Left Centre Midfielder,Advanced Left Back,Central Defender,Holding Midfielder
371,Niko KRANJCAR,14.09.14 Manchester United v Queens Park Rangers,5.711719721,8.381249595,80.40336559,41.81584461,32.68541887,20.84316691,0.678370451,Left Centre Midfielder,Supporting Attacker,Holding Midfielder,Left Centre Forward,Advanced Left Back
372,E. VARGAS,14.09.14 Manchester United v Queens Park Rangers,8.060318238,-9.180422709,78.82557293,48.12733656,29.28021593,27.73721085,5.334530862,Right Centre Midfielder,Supporting Attacker,Holding Midfielder,Right Centre Forward,Right Wing
373,Radamel FALCAO GARCIA,14.09.14 Manchester United v Queens Park Rangers,12.31636265,1.067779119,89.3402167,34.10129281,24.0360581,12.92902085,6.272190125,Supporting Attacker,Left Centre Forward,Right Centre Forward,Left Centre Midfielder,Right Centre Midfielder
374,Karl HENRY,14.09.14 Manchester United v Queens Park Rangers,-2.843801561,1.223280295,86.86546188,53.81934641,31.93432854,25.25711853,16.69257326,Holding Midfielder,Left Centre Midfielder,Right Centre Midfielder,Supporting Attacker,Central Defender
375,Abel HERNANDEZ,14.09.15 Hull City v West Ham United,15.18078828,0.892473381,81.72179168,56.36754032,48.132037,12.96655146,11.71177879,Supporting Attacker,Left Centre Forward,Right Centre Forward,Left Centre Midfielder,Right Centre Midfielder
376,Alexandre SONG,14.09.15 Hull City v West Ham United,-2.115614087,1.0940176,87.85696343,56.42001461,36.3234466,31.08549588,15.85268272,Holding Midfielder,Left Centre Midfielder,Right Centre Midfielder,Supporting Attacker,Central Defender
377,Carl JENKINSON,14.09.15 Hull City v West Ham United,4.407583964,-22.9412341,81.32454996,47.89834614,40.68109088,4.8178094,0.397372236,Advanced Right Back,Right Centre Midfielder,Right Wing,Holding Midfielder,Right Centre Forward
378,Hatem BEN ARFA,14.09.15 Hull City v West Ham United,8.934765021,-5.297449716,64.97393046,58.00172878,27.16387762,26.32101797,3.163580324,Supporting Attacker,Right Centre Midfielder,Holding Midfielder,Right Centre Forward,Left Centre Midfielder
379,Morgan AMALFITANO,14.09.15 Hull City v West Ham United,7.1975572,-3.807245385,64.36785169,56.66257138,40.91173421,17.20063388,16.44033265,Supporting Attacker,Right Centre Midfielder,Holding Midfielder,Left Centre Midfielder,Right Centre Forward
380,Ciaran CLARK,14.09.20 Aston Villa v Arsenal,-17.21025158,13.193296,93.99740049,50.21069056,27.80473902,23.99266228,13.80432055,Central Left Defender,Central Defender,Left Centre Midfielder,Holding Midfielder,Advanced Left Back
381,Tomas ROSICKY,14.09.20 Aston Villa v Arsenal,9.458162892,-2.654221284,75.66265826,34.76420128,16.57772622,15.44782431,3.011679185,Supporting Attacker,Right Centre Midfielder,Holding Midfielder,Right Centre Forward,Left Centre Midfielder
382,Papiss DEMBA CISSE,14.09.20 Newcastle United v Hull City,12.47314546,-3.259125014,83.14658704,43.78224183,32.87149077,21.91083043,7.091003936,Supporting Attacker,Right Centre Forward,Right Centre Midfielder,Left Centre Forward,Holding Midfielder
383,Marvin EMNES,14.09.20 Swansea City v Southampton,13.0839451,7.937405909,57.71153053,53.18222788,39.07697936,13.0928225,10.5488196,Left Centre Forward,Supporting Attacker,Left Centre Midfielder,Left Wing,Right Centre Forward
384,Adlene GUEDIOURA,14.09.21 Everton v Crystal Palace,5.322920381,-3.435408178,60.49717803,58.77306084,55.67246388,28.31795591,12.00967061,Right Centre Midfielder,Supporting Attacker,Holding Midfielder,Left Centre Midfielder,Right Centre Forward
385,Darron GIBSON,14.09.21 Everton v Crystal Palace,-0.657034029,2.219806651,81.0077594,65.05328806,38.61361337,36.03136288,10.62225269,Holding Midfielder,Left Centre Midfielder,Supporting Attacker,Right Centre Midfielder,Central Defender
386,Matthew JAMES,14.09.21 Leicester City v Manchester United,0.482164917,-4.432664121,79.5489059,64.84735697,40.1267249,33.63449551,0.252695827,Holding Midfielder,Right Centre Midfielder,Supporting Attacker,Left Centre Midfielder,Central Defender
387,Eliaquim MANGALA,14.09.21 Manchester City v Chelsea,-15.97625449,10.69736342,82.76701016,53.81882769,27.13114849,27.10245563,2.988708561,Central Left Defender,Central Defender,Left Centre Midfielder,Holding Midfielder,Advanced Left Back
388,Joleon LESCOTT,14.09.21 Tottenham Hotspur v West Bromwich Albion,-15.25971993,10.9049964,81.68188671,52.55666842,30.7008284,29.42956461,6.71984622,Central Left Defender,Central Defender,Left Centre Midfielder,Holding Midfielder,Advanced Left Back
389,PAULINHO,14.09.21 Tottenham Hotspur v West Bromwich Albion,1.748858797,-2.69583701,78.86490835,60.39376676,48.88585609,43.19244685,6.184813665,Holding Midfielder,Right Centre Midfielder,Supporting Attacker,Left Centre Midfielder,Right Centre Forward
390,Ryan MASON,14.09.27 Arsenal v Tottenham Hotspur,0.901491045,-0.598568653,83.29724803,52.80841198,49.55333102,45.81967161,1.506611726,Holding Midfielder,Left Centre Midfielder,Right Centre Midfielder,Supporting Attacker,Central Defender
391,Wilfredo CABALLERO,14.09.27 Hull City v Manchester City,-43.28471429,1.828857143,52.00403636,43.97289378,39.54234938,16.94442207,6.695272514,Central Defender,Central Left Defender,Central Right Defender,Holding Midfielder,Left Centre Midfielder
392,Tony HIBBERT,14.09.27 Liverpool v Everton,-6.30494382,-6.126292135,68.78306623,40.22354601,26.5762775,24.21736079,9.777020525,Holding Midfielder,Right Centre Midfielder,Central Right Defender,Central Defender,Left Centre Midfielder
393,Patrick MCNAIR,14.09.27 Manchester United v West Ham United,-10.85565668,-1.736770992,52.54596366,48.89064409,18.78778029,3.816159244,0.00776725,Holding Midfielder,Central Defender,Central Right Defender,Left Centre Midfielder,Right Centre Midfielder
394,Luke SHAW,14.09.27 Manchester United v West Ham United,7.121910895,24.58758604,79.54077969,59.56616149,41.67001362,18.46372798,7.558035307,Advanced Left Back,Left Wing,Left Centre Midfielder,Left Centre Forward,Supporting Attacker
395,Sadio MANE,14.09.27 Southampton v Queens Park Rangers,14.5052753,4.867200363,68.18253026,65.62702132,29.90154881,28.43867647,1.419783725,Supporting Attacker,Left Centre Forward,Right Centre Forward,Left Centre Midfielder,Holding Midfielder
396,Matt TARGETT,14.09.27 Southampton v Queens Park Rangers,1.587567356,25.40932957,94.48600492,40.30952831,38.07308119,14.87536133,1.00975736,Advanced Left Back,Left Centre Midfielder,Left Wing,Central Left Defender,Left Centre Forward
397,Billy JONES,14.09.27 Sunderland v Swansea City,1.180250666,-8.439345183,80.77644205,60.50806181,32.17466998,11.86210719,8.784783008,Right Centre Midfielder,Holding Midfielder,Supporting Attacker,Left Centre Midfielder,Advanced Right Back
398,Ashley RICHARDS,14.09.27 Sunderland v Swansea City,-6.051780813,-14.000859,51.62209765,46.95629287,42.48717889,33.60412802,14.3764068,Right Centre Midfielder,Central Right Defender,Holding Midfielder,Advanced Right Back,Central Defender
399,Nathaniel CHALOBAH,14.09.28 West Bromwich Albion v Burnley,-1.632828947,-2.512368421,93.09373349,50.00438199,38.87748435,30.32729205,9.357737784,Holding Midfielder,Right Centre Midfielder,Left Centre Midfielder,Supporting Attacker,Central Defender
400,Christian BENTEKE,14.10.04 Aston Villa v Manchester City,14.65127572,5.301596959,66.97459917,65.75250538,28.54293176,28.37205156,2.631838128,Left Centre Forward,Supporting Attacker,Left Centre Midfielder,Right Centre Forward,Left Wing
401,Steve HARPER,14.10.04 Hull City v Crystal Palace,-42.2752381,-0.837460317,52.67333413,42.18958296,41.20824274,16.55217261,4.591806561,Central Defender,Central Right Defender,Central Left Defender,Holding Midfielder,Left Centre Midfielder
402,Stephen WARD,14.10.04 Leicester City v Burnley,-4.129278713,20.84970847,67.37102715,49.58767992,39.10111159,14.63574093,14.27975122,Advanced Left Back,Left Centre Midfielder,Central Left Defender,Holding Midfielder,Left Wing
403,Petr CECH,14.10.05 Chelsea v Arsenal,-41.03617021,1.588425532,54.5297443,45.30282221,40.94565736,17.80305865,6.888315354,Central Defender,Central Left Defender,Central Right Defender,Holding Midfielder,Left Centre Midfielder
404,Bryan OVIEDO,14.10.05 Manchester United v Everton,1.170596546,21.58551195,78.35491033,49.67897634,30.69283769,14.37867149,5.473456159,Advanced Left Back,Left Centre Midfielder,Left Wing,Central Left Defender,Holding Midfielder
405,James WILSON,14.10.05 Manchester United v Everton,12.30504716,-1.426128663,93.9497346,32.31822653,22.6071052,18.3071644,0.322700207,Supporting Attacker,Right Centre Forward,Left Centre Forward,Right Centre Midfielder,Left Centre Midfielder
406,Matthew JARVIS,14.10.05 West Ham United v Queens Park Rangers,19.41018066,18.67819763,82.46415284,50.72346387,22.58470355,20.83791518,17.79526703,Left Wing,Left Centre Forward,Advanced Left Back,Left Centre Midfielder,Supporting Attacker
407,Hector BELLERIN,14.10.18 Arsenal v Hull City,5.791421614,-23.14358092,78.09087962,46.20732158,46.01007561,2.870720959,1.141093618,Advanced Right Back,Right Centre Midfielder,Right Wing,Right Centre Forward,Holding Midfielder
408,Eldin JAKUPOVIC,14.10.18 Arsenal v Hull City,-41.59767857,-1.522232143,53.24217954,43.16943419,40.61437596,16.58228427,4.03428738,Central Defender,Central Right Defender,Central Left Defender,Holding Midfielder,Left Centre Midfielder
409,Ross BARKLEY,14.10.18 Everton v Aston Villa,10.15361962,4.039047735,67.97959032,38.95284109,31.57796168,12.25243571,4.493322582,Supporting Attacker,Left Centre Midfielder,Left Centre Forward,Holding Midfielder,Right Centre Forward
410,Antolin ALCARAZ,14.10.18 Everton v Aston Villa,-19.24436428,-10.19982021,85.00965972,62.71847314,29.88991114,12.33558038,9.81335302,Central Right Defender,Central Defender,Holding Midfielder,Right Centre Midfielder,Central Left Defender
411,Joe COLE,14.10.18 Everton v Aston Villa,6.61938168,-0.522561323,64.01339737,41.44022388,34.21330225,31.33905279,0.507906972,Supporting Attacker,Holding Midfielder,Right Centre Midfielder,Left Centre Midfielder,Right Centre Forward
412,Federico FAZIO,14.10.18 Manchester City v Tottenham Hotspur,-16.42738498,-7.288162159,71.79667117,68.32356166,39.05782847,15.0078515,13.2805305,Central Right Defender,Central Defender,Holding Midfielder,Right Centre Midfielder,Central Left Defender
413,Emmanuel MAYUKA,14.10.18 Southampton v Sunderland,9.555797101,-10.18913043,71.45535135,44.72419312,32.60276258,17.83001666,12.6217011,Right Centre Midfielder,Supporting Attacker,Right Centre Forward,Holding Midfielder,Right Wing
414,Sukyoung YUN,14.10.19 Queens Park Rangers v Liverpool,-2.296664751,21.74364982,75.04441596,50.11372634,32.44902183,22.81937335,12.91378558,Advanced Left Back,Left Centre Midfielder,Central Left Defender,Left Wing,Holding Midfielder
415,Alex MCCARTHY,14.10.19 Queens Park Rangers v Liverpool,-38.83632813,-0.3996875,56.95958064,44.07188735,43.86813335,18.14228538,5.349395795,Central Defender,Central Right Defender,Central Left Defender,Holding Midfielder,Left Centre Midfielder
416,Geoff CAMERON,14.10.19 Stoke City v Swansea City,-3.911984208,-12.95446745,57.61509106,43.01274663,30.15517145,26.39328055,0.209932489,Right Centre Midfielder,Holding Midfielder,Central Right Defender,Advanced Right Back,Central Defender
417,Boaz MYHILL,14.10.20 West Bromwich Albion v Manchester United,-42.48694949,-0.980727273,52.39761067,42.15891637,40.89342283,16.42466498,4.449542162,Central Defender,Central Right Defender,Central Left Defender,Holding Midfielder,Left Centre Midfielder
418,Wayne HENNESSEY,14.10.25 West Bromwich Albion v Crystal Palace,-39.72235955,-3.382134831,54.67965308,46.03893577,38.58438549,16.60358996,2.314957193,Central Defender,Central Right Defender,Central Left Defender,Holding Midfielder,Left Centre Midfielder
419,Kurt ZOUMA,14.10.26 Manchester United v Chelsea,-14.71279412,-9.582610294,76.53927098,55.5333949,38.81018694,20.3036084,0.084362301,Central Right Defender,Central Defender,Holding Midfielder,Right Centre Midfielder,Advanced Right Back
420,Matthew LOWTON,14.10.27 Queens Park Rangers v Aston Villa,-1.738467557,-1.841061734,95.76051642,47.79531551,42.75611613,31.25046781,11.60472771,Holding Midfielder,Right Centre Midfielder,Left Centre Midfielder,Supporting Attacker,Central Defender
421,Theo WALCOTT,14.11.01 Arsenal v Burnley,21.27867775,-12.20142748,75.06997579,52.5278825,38.69999045,29.51793218,22.46556564,Right Centre Forward,Right Wing,Supporting Attacker,Right Centre Midfielder,Left Centre Forward
422,Marcin WASILEWSKI,14.11.01 Leicester City v West Bromwich Albion,-12.76914328,-10.96192762,75.33711429,48.7147947,44.05565911,31.48305367,13.61381577,Central Right Defender,Central Defender,Holding Midfielder,Right Centre Midfielder,Advanced Right Back
423,Mehdi ABEID,14.11.01 Newcastle United v Liverpool,-3.688547188,-2.192116522,92.418961,37.69519188,31.5780221,14.23653642,13.49071621,Holding Midfielder,Right Centre Midfielder,Left Centre Midfielder,Supporting Attacker,Central Defender
424,Michael CARRICK,14.11.02 Manchester City v Manchester United,-6.191036743,-0.426764074,79.25633027,31.10221881,26.60149476,20.50055049,1.745819262,Holding Midfielder,Left Centre Midfielder,Central Defender,Right Centre Midfielder,Central Right Defender
425,Costel PANTILIMON,14.11.03 Crystal Palace v Sunderland,-42.23988644,-0.901022001,52.69605894,42.26102453,41.14094945,16.54493557,4.539324743,Central Defender,Central Right Defender,Central Left Defender,Holding Midfielder,Left Centre Midfielder
426,Anthony REVEILLERE,14.11.03 Crystal Palace v Sunderland,-1.887292846,7.208930904,76.94804256,55.15050546,16.47969634,6.459820709,2.285395976,Left Centre Midfielder,Holding Midfielder,Supporting Attacker,Central Left Defender,Right Centre Midfielder
427,Harrison REED,14.11.08 Southampton v Leicester City,-0.739209139,-1.059191564,91.72301781,50.90794157,50.20098459,40.10493935,12.43063285,Holding Midfielder,Left Centre Midfielder,Right Centre Midfielder,Supporting Attacker,Central Defender
428,Andrew CARROLL,14.11.08 West Ham United v Aston Villa,11.39358505,2.769490732,77.36090458,34.03549596,24.84033755,12.20780151,3.686101716,Supporting Attacker,Left Centre Forward,Left Centre Midfielder,Right Centre Forward,Holding Midfielder
429,Kyle BARTLEY,14.11.09 Swansea City v Arsenal,-15.90959184,-13.93152861,92.18934191,49.26117789,34.89665501,26.94399198,21.67140751,Central Right Defender,Central Defender,Holding Midfielder,Right Centre Midfielder,Advanced Right Back
430,Modou BARROW,14.11.09 Swansea City v Arsenal,16.94121538,-22.46453974,93.89773272,46.02739413,41.3956165,39.64505989,21.70351262,Right Wing,Advanced Right Back,Right Centre Forward,Right Centre Midfielder,Supporting Attacker
431,Leon BRITTON,14.11.09 Swansea City v Arsenal,-5.433166953,-1.611293822,83.45543014,25.85740654,25.19328927,19.19355768,0.340420989,Holding Midfielder,Left Centre Midfielder,Right Centre Midfielder,Central Defender,Supporting Attacker
432,Ryan TAYLOR,14.11.09 West Bromwich Albion v Newcastle United,-5.289755025,-8.216522918,61.65124629,47.96202074,26.40815863,13.66951946,1.16013526,Holding Midfielder,Right Centre Midfielder,Central Right Defender,Central Defender,Left Centre Midfielder
433,Damian MARTINEZ,14.11.22 Arsenal v Manchester United,-40.79699248,-2.043759398,53.99283035,44.14567363,40.2445491,16.70757896,3.595767233,Central Defender,Central Right Defender,Central Left Defender,Holding Midfielder,Left Centre Midfielder
434,Adam ARMSTRONG,14.11.22 Newcastle United v Queens Park Rangers,18.84706186,10.82798969,79.72817027,48.22448375,43.65428633,27.76617972,26.30818343,Left Centre Forward,Left Wing,Supporting Attacker,Left Centre Midfielder,Right Centre Forward
435,Jores OKORE,14.11.24 Aston Villa v Southampton,-16.95440539,-13.26007347,94.85140087,51.157646,31.85851449,21.52815579,15.00485604,Central Right Defender,Central Defender,Holding Midfielder,Right Centre Midfielder,Advanced Right Back
436,Kolo TOURE,14.11.29 Liverpool v Stoke City,-16.44867738,-4.181347342,77.31210005,56.11783253,37.81245037,19.47117584,4.670156991,Central Defender,Central Right Defender,Holding Midfielder,Central Left Defender,Right Centre Midfielder
437,Robert ELLIOT,14.11.29 West Ham United v Newcastle United,-40.863,1.8903,54.75467198,45.83423293,40.77213665,17.96385912,7.187258111,Central Defender,Central Left Defender,Central Right Defender,Holding Midfielder,Left Centre Midfielder
438,Silvestre VARELA,14.12.02 West Bromwich Albion v West Ham United,16.52169172,20.28203753,88.4754097,46.32125189,40.42954956,32.32192889,20.95228089,Left Wing,Left Centre Forward,Advanced Left Back,Left Centre Midfielder,Supporting Attacker
439,Dedryck BOYATA,14.12.03 Sunderland v Manchester City,-14.71783784,-9.736846847,77.20564858,55.25707818,38.81961548,20.81282724,1.151076464,Central Right Defender,Central Defender,Holding Midfielder,Right Centre Midfielder,Advanced Right Back
440,Sebastian COATES,14.12.03 Sunderland v Manchester City,-18.6070075,-7.609666425,75.6706821,71.74421978,35.29387621,18.55055682,13.04182916,Central Right Defender,Central Defender,Holding Midfielder,Central Left Defender,Right Centre Midfielder
441,Jose POZOS,14.12.03 Sunderland v Manchester City,20.04979592,5.830204082,96.27154016,55.60817868,46.72460312,24.35939205,19.37129988,Left Centre Forward,Supporting Attacker,Right Centre Forward,Left Wing,Left Centre Midfielder
442,Gareth MCAULEY,14.12.06 Hull City v West Bromwich Albion,-17.89582201,-11.53361443,90.04733609,55.08647203,28.19753453,13.03539735,2.216758358,Central Right Defender,Central Defender,Holding Midfielder,Right Centre Midfielder,Advanced Right Back
443,Jak ALNWICK,14.12.06 Newcastle United v Chelsea,-43.49607407,2.051222222,51.79202737,44.08239577,39.25990781,16.91962761,6.836120363,Central Defender,Central Left Defender,Central Right Defender,Holding Midfielder,Left Centre Midfielder
444,Robert HUTH,14.12.06 Stoke City v Arsenal,-19.08749231,-3.108615385,87.74771163,55.2978674,32.32035066,30.07712639,0.573314331,Central Defender,Central Right Defender,Holding Midfielder,Central Left Defender,Left Centre Midfielder
445,Gerhard TREMMEL,14.12.07 West Ham United v Swansea City,-44.71409091,-0.561060606,50.12926773,40.44750417,40.17509973,15.74698893,4.607551728,Central Defender,Central Right Defender,Central Left Defender,Holding Midfielder,Left Centre Midfielder
446,Jake HESKETH,14.12.08 Southampton v Manchester United,18.39508772,-6.973684211,86.93706251,58.81709899,37.05641351,33.1226669,24.56214082,Right Centre Forward,Supporting Attacker,Left Centre Forward,Right Centre Midfielder,Right Wing
447,Francis COQUELIN,14.12.13 Arsenal v Newcastle United,-3.31616057,0.044210613,91.77859308,47.95609285,35.84213603,23.82627463,19.75573049,Holding Midfielder,Left Centre Midfielder,Right Centre Midfielder,Supporting Attacker,Central Defender
448,Brad JONES,14.12.14 Manchester United v Liverpool,-43.0102381,-0.212619048,52.00789569,41.61193703,41.25288628,16.46958598,5.055739084,Central Defender,Central Left Defender,Central Right Defender,Holding Midfielder,Left Centre Midfielder
449,Kyle WALKER,14.12.14 Swansea City v Tottenham Hotspur,0.204692714,-22.87813948,83.19499929,48.79068708,27.9647851,19.97614047,14.82044976,Advanced Right Back,Right Centre Midfielder,Right Wing,Central Right Defender,Holding Midfielder
450,Arouna KONE,14.12.15 Everton v Queens Park Rangers,16.28303503,4.569021042,75.41880033,66.21996484,38.67930995,22.39220082,4.350013241,Left Centre Forward,Supporting Attacker,Right Centre Forward,Left Centre Midfielder,Left Wing
451,Harry MAGUIRE,14.12.20 Hull City v Swansea City,-9.428449612,-6.584767442,61.61010169,49.0636893,46.07622451,36.0888306,13.14449077,Holding Midfielder,Central Right Defender,Central Defender,Right Centre Midfielder,Left Centre Midfielder
452,Yannick SAGBO,14.12.20 Hull City v Swansea City,9.105802469,-7.90691358,70.58558779,56.44580111,34.11984878,27.7879291,2.15307977,Right Centre Midfielder,Supporting Attacker,Right Centre Forward,Holding Midfielder,Right Wing
453,Sam VOKES,14.12.26 Burnley v Liverpool,12.26076851,-0.391750234,99.04764627,28.43193575,26.96143528,13.03791422,5.403638177,Supporting Attacker,Right Centre Forward,Left Centre Forward,Right Centre Midfielder,Left Centre Midfielder
454,Joel ROBLES,14.12.26 Everton v Stoke City,-41.8898524,-1.3599631,52.95930168,42.8444097,40.69218525,16.52562313,4.160836901,Central Defender,Central Right Defender,Central Left Defender,Holding Midfielder,Left Centre Midfielder
455,Scott SINCLAIR,14.12.28 Manchester City v Burnley,11.26326383,16.49984637,58.26901015,48.13962208,39.21572536,38.25730128,24.50303299,Left Wing,Left Centre Midfielder,Left Centre Forward,Advanced Left Back,Supporting Attacker
456,Luke GARBUTT,14.12.28 Newcastle United v Everton,1.241975309,22.24824691,81.32765717,47.77322921,32.11757636,14.36263966,4.160911896,Advanced Left Back,Left Centre Midfielder,Left Wing,Central Left Defender,Holding Midfielder
457,Thomas LAWRENCE,15.01.10 Leicester City v Aston Villa,14.81442308,-4.191442308,75.83044121,64.24239385,34.42324422,33.9065758,5.171334556,Supporting Attacker,Right Centre Forward,Left Centre Forward,Right Centre Midfielder,Holding Midfielder
458,Danny GRAHAM,15.01.10 Sunderland v Liverpool,16.28059458,-3.149336547,74.5144089,69.69116751,44.12829977,25.68211425,0.164647837,Supporting Attacker,Right Centre Forward,Left Centre Forward,Right Centre Midfielder,Left Centre Midfielder
459,Nelson MIGUEL CASTRO OLIVEIRA,15.01.10 Swansea City v West Ham United,10.34594666,-1.702121732,83.67993786,21.98026427,14.77225117,6.16792659,4.17923803,Supporting Attacker,Right Centre Midfielder,Right Centre Forward,Holding Midfielder,Left Centre Forward
460,Maynor FIGUEROA,15.01.10 West Bromwich Albion v Hull City,-6.170574006,22.61821648,65.50017499,43.27222103,40.60901955,8.232546211,8.021871022,Advanced Left Back,Central Left Defender,Left Centre Midfielder,Holding Midfielder,Left Wing
461,David OSPINA,15.01.11 Arsenal v Stoke City,-41.31490222,-0.83779661,53.77559039,42.82114002,41.75355484,16.92883268,4.676105926,Central Defender,Central Right Defender,Central Left Defender,Holding Midfielder,Left Centre Midfielder
462,Philipp WOLLSCHEID,15.01.11 Arsenal v Stoke City,-19.05302586,1.897155172,91.85981875,53.96961978,39.73449214,36.41545261,15.77018713,Central Defender,Central Left Defender,Central Right Defender,Holding Midfielder,Left Centre Midfielder
463,Eljero ELIA,15.01.11 Manchester United v Southampton,17.03248127,18.01912671,79.63374449,50.67819358,29.37037379,28.72705586,22.00643519,Left Wing,Left Centre Forward,Left Centre Midfielder,Advanced Left Back,Supporting Attacker
464,Carles GIL DE PAREJA VICENT,15.01.17 Aston Villa v Liverpool,9.710800301,-15.18489253,61.72869792,35.09294501,24.83782453,21.10211926,19.16089192,Right Centre Midfielder,Right Wing,Advanced Right Back,Right Centre Forward,Supporting Attacker
